"Company","Vessel Name","IMO"
"Enterprises Shipping and Trading SA","Heroic Striker","9493676"
"Euronav NV","Heron","9730086"
"NYK Shipmanagement Pte. Ltd.","Hestia Leader","9355226"
"Mi-Das Line SA","High Adventurer","9788435"
"d'Amico Tankers d.a.c.","High Challenge","9740586"
"d'Amico Tankers d.a.c.","High Courage","9289740"
"d'Amico Tankers d.a.c.","High Discovery","9674725"
"DM Shipping d.a.c.","High Efficiency","9424649"
"Basic Eternity Line SA","High Explorer","9788447"
"d'Amico Tankers d.a.c.","High Fidelity","9689146"
"d'Amico Tankers d.a.c.","High Freedom","9674713"
"Heroic Andromeda Inc.","High Jupiter","9366299"
"Synergy Navis Marine Private Limited","High Leader","9814155"
"d'Amico Tankers d.a.c.","High Loyalty","9681857"
"Heroic Virgo Inc.","High Mars","9366275"
"Heroic Pegasus Inc.","High Mercury","9366287"
"Synergy Navis Marine Private Limited","High Navigator","9814143"
"d'Amico Tankers d.a.c.","High Performance","9301005"
"New Ocean Shipmanagement Pte. Ltd.","High Power","9282522"
"d'Amico Tankers d.a.c.","High Priority","9282558"
"d'Amico Tankers d.a.c.","High Progress","9300996"
"Heroic Rhea Inc.","High Saturn","9366263"
"Shandong Yihe Tanker Co., Limited","High SD Yihe","9325324"
"d'Amico Tankers d.a.c.","High Seas","9455703"
"Eco Tankers Limited","High Sun","9689134"
"d'Amico Tankers d.a.c.","High Tide","9455820"
"d'Amico Tankers d.a.c.","High Trader","9696242"
"d'Amico Tankers d.a.c.","High Trust","9696254"
"d'Amico Tankers d.a.c.","High Valor","9289738"
"d'Amico Tankers d.a.c.","High Venture","9365817"
"d'Amico Tankers d.a.c.","High Voyager","9681845"
"d'Amico Tankers d.a.c.","High Wind","9740574"
"Forever Shipping SA","Hilma Bulker","9747041"
"Sause Bros., Inc.","Hilo Bay","1154134"
"The National Shipping Company of Saudi Arabia","Hilwah","9237773"
"Donnelly Tanker Management Ltd.","Himalaya","9540807"
"New Century Overseas Management, Inc.","Hinode Maru","9650169"
"Euronav NV","Hirado","9377420"
"Histria Shipmanagement SRL","Histria Ivory","9356244"
"Histria Shipmanagement SRL","Histria Perla","9301287"
"Histria Shipmanagement SRL","Histria Prince","9436666"
"Histria Shipmanagement SRL","Histria Tiger","9396335"
"Stevens Line Co., Ltd.","HK Challenger","9553127"
"Olamar Navegacion SA","HK Delight","9370238"
"Harley Marine Special Leasing LLC","HMS 2000","1026330"
"Harley Marine Special Leasing LLC","HMS 2604","1178543"
"Harley Marine Financing LLC","HMS 2608","1229645"
"Willamette Champion, LLC","HMS 26-1","1194209"
"MOL Chemical Tankers Pte. Ltd.","Hodaka Galaxy","9791157"
"Chijin Shipping S.A.","Hoegh Brasilia","9368895"
"Hoegh Autoliners Shipping AS","Hoegh Shanghai","9312482"
"Hoegh Autoliners Shipping AS","Hoegh Trigger","9684988"
"The China Navigation Co. Pte. Ltd.","Hoihow","9714238"
"NYK Shipmanagement Pte. Ltd.","Hojin","8916267"
"Otamay Shipping Inc.","Hokkaido Bulker","9580015"
"Kitaura Kaiun Co., Ltd.","Hokuetsu Ace 2","9287211"
"Kitaura Kaiun Co., Ltd.","Hokuetsu Ace 2","9287211"
"Victoria Barco S.A.","Hokuetsu Century","9343560"
"Victoria Barco S.A.","Hokuetsu Hope II","9326366"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Hokuetsu Ibis","9363651"
"Stevens Line Co., Ltd.","Hokuetsu Ushaka","9355537"
"Commodore Marine SA","Homeric","9819844"
"Honey Island Limited","Honey Island","9755464"
""K" Line Ship Management (Singapore) Pte. Ltd.","Hong Kong Bridge","9395161"
"High-Q Investments Limited","Hong Kong Spirit","9602289"
"Hongxin Ship Management Limited","Hongxin Ocean","9660279"
"Eastern Yachting Limited","Honor","1011135"
"Algoma Shipping Ltd.","Honourable Henry Jackman","7926174"
"Victoria Ship Management Inc.","Horin Trader","9724051"
"Mondoro Marine Inc.","Horizon Aphrodite","9407366"
"Sunrise Vessel Operations LLC","Horizon Enterprise","7617905"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Horizon Highway","9726700"
"Horizon Maritime Limited","Horizon Leader","9441520"
"Sunrise Vessel Operations LLC","Horizon Pacific","7617890"
"Sunrise Vessel Operations LLC","Horizon Reliance","7729461"
"Sunrise Vessel Operations LLC","Horizon Spirit","7729459"
"Almaviva Shipping Corp.","Horizon Thetis","9407380"
"Hornbeck Offshore Services, LLC","HOS Dominator","9265811"
"Orient Navigation Limited","Houston","9596947"
"Chevron Transport Corporation Ltd.","Houston Voyager","9834442"
"Executive Shio Management Pte. Ltd.","Houyoshi Express Il","9596258"
"Zodiac Maritime Chartering Limited","Houyoshi Park","9725847"
"Anglo-Eastern Ship Management (Singapore) Pte. L","Hovden Soirit","9596997"
"Westfal-Larsen Management AS","Hoyanger","9100073"
"HSL Anna Shipping Limited","HSL Anna","9434216"
"Han VLCC 1 LLC","Hudson","9740330"
"Naviera Ultranav Limitada","Huemul","9371775"
""K" Line Ship Management (Singapore) Pte. Ltd.","Humber Bridge","9302140"
"Hungary Maritime Limited","Hungary","9723253"
"Seavisions, Ltd.","Huntress","1010337"
"The China Navigation Co. Pte. Ltd.","Hupeh","9714264"
"PCO Marine Limited","Huracan","D735619"
"Hipvon Shipping Inc.","Hyde Park","9725861"
"Eastern Mediterranean Maritime Limited","Hydra","9294551"
"Chevron Transport Corporation Ltd.","Hydra Voyager","9583720"
"Hyperion Ray Ltd","Hyperion Highway","9690559"
"Kitaura Kaiun Co., Ltd.","Hyperion Leader","9403279"
"Kitaura Kaiun Co., Ltd.","Hyperion Leader","9403279"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Bangkok","9323510"
"Christal Shipping Corporation","Hyundai Busan","9305659"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Colombo","9323508"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Courage","9347542"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Faith","9347554"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Force","9347566"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Global","9393022"
"Rubina Shipping Corporation","Hyundai Hongkong","9305661"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Jakarta","9323522"
"Lombard Corporate Finance (December 3) Limited","Hyundai Long Beach","9332884"
"Lergow Shipping Inc","Hyundai Loyalty","9393319"
"Arzel Shipping Inc.","Hyundai Mercury","9393307"
"Semopti Marine S.A.","Hyundai New York","9385025"
"lason Container Carrier SA","Hyundai Paramount","9625542"
"Cronus Container Carrier SA","Hyundai Platinum","9637155"
"Hercules Container Carrier SA","Hyundai Premium","9625530"
"Anax Container Carrier SA","Hyundai Prestige","9625528"
"Thiseas Container Carrier SA","Hyundai Privilege","9625554"
"Navios Shipmanagement Inc.","Hyundai Shanghai","9305647"
"Topaz Shipping Corportation","Hyundai Singapore","9305685"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Splendor","9393321"
"Hyundai Merchant Marine Co., Ltd.","Hyundai Tacoma","9385001"
"Beryl Shipping Corporation","Hyundai Tokyo","9305673"
"Drespin Shipping Inc.","Hyundai Vancouver","9463085"
"Posidon Maritime Inc.","lasonas","9419357"
"Eastern Pacific Chartering (6) Inc.","Iberian Sea","9815604"
"Ibis Pacific Shipping Pte. Ltd.","Ibis Pacific","9358955"
"World Marine Co., Ltd.","IC Phoenix","9738961"
"Cool Fur Enterprises, Ltd.","Ice Bear","8981353"
"Baxter Trading Inc.","Ice Energy","9301732"
"Raymond Enterprises S.A.","Ice Fighter","9333656"
"Ice Glacier Shipping Limited","Ice Glacier","8706789"
"Ice Grace Shipping Limited","Ice Grace","8706777"
"PB Tankers SpA","Ice Point","9379337"
"Maestro Shipmanagement Ltd.","Ice Ranger","8311132"
"Maestro Shipmanagement Ltd.","Ice River","8311118"
"Maestro Shipmanagement Ltd.","Ice Rose","8311106"
"Maestro Shipmanagement Ltd.","Ice Runner","8311120"
"Jackson International Ltd.","Ice Transporter","9296406"
"Hansa Linie Co.","Ice Victory","9301744"
"Misuga Kaiun Co., Ltd.","Icy Bay","9722467"
"IDC Denizcilik Sanayi Ve Ticaret AS","IDC Diamond","9364825"
"PCL (Shipping) Pte. Ltd.","Ikan Bagang","9402938"
"PCL (Shipping) Pte. Ltd.","Ikan Bagat","9442483"
"PCL (Shipping) Pte. Ltd.","Ikan Bawal","9442524"
"Bilis Shipping (2012) Pte. Ltd.","Ikan Bilis","9279525"
"PCL (Shipping) Pte. Ltd.","Ikan Jubal","9537018"
"PCL (Shipping) Pte. Ltd.","Ikan Landuk","9547166"
"PCL (Shipping) Pte. Ltd.","Ikan Pandan","9609249"
"Parang Shipping Pte. Ltd.","Ikan Parang","9578787"
"Pulas Shipping Pte. Ltd.","Ikan Pulas","9774355"
"PCL (Shipping) Pte. Ltd.","Ikan Sembak","9614971"
"E.K. Line SA","Ikan Senyur","9573830"
"Ikaria Maritime Corporation","Ikaria","9261449"
"Nautilus Oceanways SA","Ilia","9577460"
"Illovo River Limited","Illovo River","9791951"
"Euronav NV","Ilma","9588392"
"Imabari Logger Limited","Imabari Logger","9663855"
"Yano Kaiun Co., Ltd.","Imperial Fortune","9377676"
"Impression Bay Limited","Impression Bay","9722431"
"Fifty Meter Holdings LLC","Impromptu","9599640"
"Freeport Faith SA","Inca","9256028"
"Ince Point Limited","Ince Point","9663271"
"M/Y Inception Ltd.","Inception","1009704"
"Incheon Bay Limited","Incheon Bay","9791963"
"Nautilus Sea Legend SA","India","9580508"
"Indian Ocean Limited","Indian Ocean","9738909"
"PB Tankers SpA","Indian Point","9379325"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Indiana Highway","9272888"
"Imecs Co., Ltd.","Indigo Ace","9758387"
"Imecs Co., Ltd.","Indigo Cefiro","9584891"
"Imecs Co., Ltd.","Indigo Devotion","9438640"
"Imecs Co., Ltd.","Indigo Flora","9584877"
"Indigo Lake Limited","Indigo Lake","9722443"
"Imecs Co., Ltd.","Indigo Silva","9642162"
"Imecs Co., Ltd.","Indigo Spica","9708758"
"Plokti Marine Ltd.","Indigo Sun","9592288"
"Shih Wei Navigation Co., Ltd.","Indigo SW","9691151"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Dart","9360207"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Destiny","9347839"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Eagle","9407574"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Edge","9407598"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Faith","9506758"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Fighter","9506734"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Force","9506746"
"Argo Coral Maritime Ltd.","Industrial Skipper","9741138"
"Jungerhans Heavy-Lift-Fleet Services GmbH & Co.","Industrial Song","9750464"
"Nordic Hamburg Shipmanagement (HK) Ltd.","Industrial Strength","9741140"
"Argo Coral Maritime Ltd.","Industrial Swift","9741152"
"Euronav NV","Ingrid","9529956"
"Misuga Kaiun Co., Ltd.","Inland Sea","9675731"
"Misuga Kaiun Co., Ltd.","Inland Sea","9675731"
"Aegean Bulk Co., Inc.","Innovation","9622667"
"Intrepid Ship Management, Inc.","Innovation","9542594"
"Oceania Cruises, Inc.","Insignia","9156462"
"Hornblower Fleet, LLC","Inspiration Hornblower","D984286"
"Hornblower Fleet, LLC","Inspiration Hornblower","D984286"
"Intrepid Ship Management, Inc.","Integrity","9369394"
"British Integrity Co., Limited","Integrity","9288758"
"Ability Maritime LLC","Interlink Ability","9714757"
"OCY Innuksuac 5 Limited","Interlink Amenity","9738674"
"Capacity Maritime LLC","Interlink Capacity","9711731"
"Dignity Maritime LLC","Interlink Dignity","9714769"
"Soar Great Limited","Interlink Equality","9711743"
"Fidelity Maritime LLC","Interlink Fidelity","9709221"
"Levity Maritime LLC","Interlink Levity","9577630"
"Nobility Maritime LLC","Interlink Nobility","9711767"
"Sagacity Maritime LLC","Interlink Sagacity","9709245"
"Intrepid Chem Carrier LLC","Intrepid Seahawk","9576777"
"Quarterdeck Marine Ventures, LLC","Intuition Il","8933978"
"Harley Marine Services, Inc.","Investigator","D638965"
"Midvale II, Ltd.","Invictus","1011082"
"Unicorn Shipping, A Division of Grindrod Shipping S","Inyala","9381500"
"Investors Holding Co., Ltd.","loanna","9387566"
"Chijin Shipping S.A.","loanna L","9803340"
"Marflet Marine SA","loannis |","9281580"
"Dove Shipping Co. SA","lonic","9541849"
"lonic Hawk Inc","lonic Hawk","9608673"
"lonic Shipping (Mat.) Inc.","lonic Kizuna","9582532"
"lonic Shipping (Mat.) Inc.","lonic Unicorn","9747429"
"Ipanema Beach Limited","Ipanema Beach","9663269"
"Tolov Shipping S.A.","Ipanema Street","9402770"
"Mayhem Crude Inc.","Iridescent","9436018"
"lrini N. Lemos Ltd.","lrini N. Lemos","9831218"
"Euronav NV","lris","9529968"
"Hilary Navigation SA","lris Ace","9515474"
"Blue Marine Management Corp.","lris Bliss","9766944"
"Asuka Shipping SA","Iris Halo","9290854"
"First Marine Service Co., Ltd.","Iris K","9748435"
"NYK Shipmanagement Pte. Ltd.","lris Leader","9748019"
"New Century Overseas Management, Inc.","lris Sky","9470777"
"Paean Shipping SA","Iris Victoria","9564671"
"Asia Maritime Pacific (Shanghai) Limited","lron Lady","9385099"
"PB Tankers SpA","Iron Point","9388209"
"Isabela Island Limited","Isabela Island","9791884"
"Ugland Marine Services AS","Isabelita","9493975"
"Sensational Services SA","Isabella","9255672"
"Olof Brodin (Bulk) AB","Isabelle G","9285938"
"Fairsea Enterprises SA","ISE Princess","9411185"
"New Century Overseas Management, Inc.","Ishizuchi Star","9811919"
"Teekay Shipping Limited","Iskmati Spirit","9236353"
"Wealth Ocean Ship Management (Shanghai) Co., Lt","Island Bay","9663283"
"Glorymax Shipping Limited","Island Express","9363792"
"Princess Cruise Lines, Ltd.","Island Princess","9230402"
"Princess Cruise Lines, Ltd.","Island Princess","9230402"
"Princess Cruise Lines, Ltd.","Island Princess","9230402"
"Rainbow Maritime Co., Ltd.","Island Spirit","9499424"
"Finaval Tanker S.r.|","Isola Celeste","9396787"
"Delica Shipping SA","ISS Breeze","9636383"
"Delica Shipping SA","ISS Cantata","9246293"
"SeaQuest Oriental Pte. Ltd.","ISS SPIRIT","9538971"
"Great Circle Shipping Agency Limited","Issara Naree","9732187"
"Istanbul Maritime Limited","Istanbul","9593012"
"Istra Maritime Limited","Istra Ace","9318503"
"Hachiuma Steamship Co., Ltd.","Isuzu","9624902"
"|.T. International Telecom SRL","IT Intrepid","8710871"
"Italia Shipping Corporation","Italia Reefer","9030137"
"Lindt Investment Co. SA","Ithaki","9526461"
"Ithaki Shipping Company Limited","Ithaki","9691632"
"lapetus Shipping Corporation","Ivar Reefer","8819938"
"FC Tankship II Ltd.","Iver Prosperity","9351921"
"Ivory Maritime Limited","Ivory Arrow","9277838"
"Sebrink Marine Inc.","Ivory Ray","9505986"
"Trinity Bulk SA","IVS Hayakita","9760158"
"IM Shipping Pte. Ltd.","IVS Ibis","9604744"
"Grindrod Shipping Pte. Ltd.","IVS Kawana","9303376"
"Grindrod Shipping Pte. Ltd.","IVS Merlion","9620126"
"Grindrod Shipping Pte. Ltd.","IVS Orchard","9528029"
"Neom Maritime (Singapore) Pte. Ltd.","IVS Windsor","9774458"
"Marla Dry Bulk Shipmanagement Inc.","Ivy Alliance","9473834"
"Marla Dry Bulk Shipmanagement Inc.","Ivy Blue","9419943"
"Marla Dry Bulk Shipmanagement Inc.","lvy Delta","9514078"
"MOL Tankship Management (Asia) Pte. Ltd.","Ivy Express","9369887"
"Marla Dry Bulk Shipmanagement Inc.","Ivy Unicorn","9514080"
"lwagi Island Limited","lwagi Island","9846251"
"Hachiuma Steamship Co., Ltd.","lyo","9300879"
"Beamer Investment Corporation","lyo Sea","9722455"
"Picer Marine SA","lyo Wind","9462445"
"Izki Maritime Transportation Company Limited","Izki","9500924"
"Izmir Maritime Limited","Izmir","9644201"
"Jaeger Shipping LLC","Jaeger","9284843"
"The Great Eastern Shipping Co., Ltd.","Jag Aabha","9388948"
"The Great Eastern Shipping Co., Ltd.","Jag Aanchal","9390161"
"The Great Eastern Shipping Co., Ltd.","Jag Amisha","9388924"
"The Great Eastern Shipping Co., Ltd.","Jag Aparna","9388936"
"The Great Eastern Shipping Co., Ltd.","Jag Laadki","9194983"
"The Great Eastern Shipping Co., Ltd.","Jag Lakshita","9208057"
"The Great Eastern Shipping Co., Ltd.","Jag Lakshya","9516117"
"The Great Eastern Shipping Co., Ltd.","Jag Lalit","9297905"
"The Great Eastern Shipping Co., Ltd.","Jag Lata","9237618"
"The Great Eastern Shipping Co., Ltd.","Jag Lateef","9208069"
"The Great Eastern Shipping Co., Ltd.","Jag Lavanya","9237412"
"The Great Eastern Shipping Co., Ltd.","Jag Laxmi","9568196"
"The Great Eastern Shipping Co., Ltd.","Jag Leela","9568184"
"The Great Eastern Shipping Co., Ltd.","Jag Leena","9516105"
"The Great Eastern Shipping Co., Ltd.","Jag Lok","9293507"
"The Great Eastern Shipping Co., Ltd.","Jag Lokesh","9390599"
"The Great Eastern Shipping Co., Ltd.","Jag Lyall","9308443"
"The Great Eastern Shipping Co., Ltd.","Jag Padma","9325348"
"The Great Eastern Shipping Co., Ltd.","Jag Pahel","9289506"
"The Great Eastern Shipping Co., Ltd.","Jag Pankhi","9258686"
"The Great Eastern Shipping Co., Ltd.","Jag Pavitra","9387956"
"The Great Eastern Shipping Co., Ltd.","Jag Pooja","9310692"
"The Great Eastern Shipping Co., Ltd.","Jag Prabha","9270749"
"The Great Eastern Shipping Co., Ltd.","Jag Prakash","9315721"
"The Great Eastern Shipping Co., Ltd.","Jag Pranam","9310680"
"The Great Eastern Shipping Co., Ltd.","Jag Pranav","9281932"
"The Great Eastern Shipping Co., Ltd.","Jag Prerana","9321952"
"The Great Eastern Shipping Co., Ltd.","Jag Punit","9709984"
"The Great Eastern Shipping Co., Ltd.","Jag Pushpa","9315733"
"The National Shipping Company of Saudi Arabia","Jaladi","9384227"
"Marfin Management S.A.M.","Jalma Topic","9309655"
"Jamaica Bay Limited","Jamaica Bay","9610717"
"James Bay Limited","James Bay","9610676"
"Norden Shipping (Singapore) Pte. Ltd.","James Cook","9629691"
"The National Shipping Company of Saudi Arabia","Jana","9386938"
"Istion Ventures Corp.","Jane","9364588"
"Gearbulk Norway AS","Japin Arrow","9529530"
"Tokyo Gulf Maritime Inc.","Jasmin Joy","9427471"
"Triumph Shipping Limited","Jasmine Express","9288370"
"Jasper Maritime Limited","Jasper Arrow","9267912"
"Synergy Navis Marine Private Limited","JBU Opal","9400409"
"Synergy Navis Marine Private Limited","JBU Sapphire","9412725"
"Pasha Hawaii Transport Lines LLC","Jean Anne","9233167"
"Jennings Bay Shipping LLC","Jennings Bay","9717773"
"Jenny Chartering Company Ltd.","Jenny |","9253595"
"General Gas Carrier Corporation VII Ltd.","Jenny N","9377248"
"Jericho Beach Limited","Jericho Beach","9610705"
"Jervis Bay Shipping Limited","Jervis Bay","9610688"
"Sun Cordia Marine SA","Jewel of Sohar","9514107"
"Royal Caribbean International","Jewel of the Seas","9228356"
"Foremost Group","Jia May","9789831"
"Jiangmen Trader Limited","Jiangmen Trader","9610664"
"Teekay Shipping Limited","Jiaolong Spirit","9379208"
"Jinao Marine Inc.","Jin Ao","9447457"
"Jingang Marine Inc.","Jin Gang","9446960"
"Jinhong Marine Inc.","Jin Hong","9460382"
"Jinji Marine Inc.","Jin Ji","9447433"
"Jinjun Marine Inc.","Jin Jun","9447445"
"Jinlang Marine Inc.","Jin Lang","9527154"
"Jinmei Marine Inc.","Jin Mei","9527142"
"Jinping Marine Inc.","Jin Ping","9240079"
"Jinsheng Marine Inc.","Jin Sheng","9342762"
"Jinsui Marine Inc.","Jin Sui","9446934"
"Jintong Marine Inc.","Jin Tong","9446946"
"Jinwan Marine Inc.","Jin Wan","9446958"
"Jinxiang Marine Inc.","Jin Xiang","9566588"
"Jinxing Marine Inc.","Jin Xing","9313278"
"Jinyao Marine Inc.","Jin Yao","9294214"
"Jinyi Shipping Inc.","Jin Yi","9301756"
"Jinyuan Marine Inc.","Jin Yuan","9380776"
"Jinyue Marine Inc.","Jin Yue","9447469"
"Qatar Shipping Company W.L.L","Jinan","9239654"
"COSCO Shipping Energy Transportation Co., Ltd.","Jing Yu Zuo","9435612"
"lino Marine Service Co., Ltd.","Jipro Neftis","9459292"
"Wallem GmbH & Co. KG","Jo Rowan","9602710"
"Seabulk Shipping AB","Johanna G","9285940"
"Oldendorff Carriers GmbH & Co. KG","John Oldendorft","9839832"
"Champion Tankers AS","Johnny Trader","9265885"
"Champion Tankers AS","Johnny Traveller","9265861"
"Janus Shipping Corporation","Jorgen Reefer","9007489"
"Ugland Marine Services AS","Jorita","9852731"
"Joreda Shipping Limited","Jork","9535606"
"Jiangsu Ocean Shipping Co., Ltd.","Josco Changzhou","9458224"
"Galatea Shipping Corp.","Joyce","9338814"
"Oarfish Marine SA","Jozen","9633070"
"Asahi Shipping Co., Ltd.","JP Caretta","9442835"
"PCL (Shipping) Pte. Ltd.","Jubilant Devotion","9760471"
"PCL (Shipping) Pte. Ltd.","Jubilant Glory","9490258"
"Jules Point Limited","Jules Point","9610690"
"Sterling Ocean Shipping || LLC","Julia L","9661247"
"Carisbrooke Shipping (CV14) BV","Julie C","9430143"
"Oldendorff Carriers GmbH & Co. KG","Julius Oldendorff","9839818"
"Jumeirah Beach Limited","Jumeirah Beach","9642045"
"V Ships Ship Management India Pvt Ltd","Jupiter Bay","9414448"
"Jupiter Island Corp.","Jupiter Express","9536832"
"Topaz Sea Carriers Pte. Ltd.","Jupiter Leader","9402756"
"World Marine Co., Ltd.","Jupiter Spirit","9509401"
"Nixtem Shipping Inc.","Jupiter Sun","9332834"
"LSC SIA","Jurkalne","9323326"
"Blue Shell Lines SA","Justice Victoria","9571038"
"Xiang B7 HK International Ship Lease Co., Limited","JY Guardianship","9493688"
"Xiang B5 HK International Ship Lease Co., Limited","JY Power","9456329"
"Xiang B6 HK International Ship Lease Co., Limited","JY Progress","9456331"
"Xiang B13 HK International Ship Lease Co., Limited","JY Valdivia","9453250"
"Xiang B11 HK International Ship Lease Co., Limited","JY Valentia","9453212"
"Xiang B12 HK International Ship Lease Co., Ltd.","JY Vincentia","9453236"
"Korea Line Corporation","K. Asian Beauty","9070462"
"Grieg Star AS","Kai Xuan","9452139"
"NYK Shipmanagement Pte. Ltd.","Kaijin","9053505"
"Matson Navigation Company, Inc.","Kaimana Hila","9719068"
"MOL Chemical Tankers Pte. Ltd.","Kaimon Galaxy","9552472"
"Kaiti Hill Limited","Kaiti Hill","9286944"
"Sun Panama Shipping SA","Kaiwo Maru","9410595"
"Pleiades Shipping Agents SA","Kalamas","9460564"
"Kalamos Shipping Corporation","Kalamos","9197832"
"Ultra Shipping LLC","Kaley","9700689"
"Fairtrans Co. Inc. Limited","Kalliopi","9508859"
"Kyla Shipping & Trading Corp.","Kalliopi L","9233284"
"Kaluga Shipping Inc.","Kaluga","9257993"
"Sause Bros., Inc.","Kamakani","1215256"
"Matson Navigation Company, Inc.","Kamokuiki","9232979"
"Executive Ship Management Pte. Ltd.","Kamome Victoria","9584102"
"Maxpente Shipping Corporation","Kanaris","9469857"
"Kanda Logger Limited","Kanda Logger","9701035"
"LSC SIA","Kandava","9314856"
"Fairweather Steamship Co., Ltd.","Kang Yao","9278777"
"Tremain Shopping Company Limited","Kanpur","9299771"
"Latrix Shipping Inc.","Kara Sea","9402328"
